,Name,Address,Latitude,Longitude
1216,NH Collection Milano President,"Largo Augusto, 10, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA",45.4630685,9.1979367
1217,Hotel Auriga,"Galleria delle Carrozze, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4858877,9.2042827
1218,Hotel Marconi,"Piazza 4 Novembre, 3, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4868744,9.2018407
1219,Mokinba Hotels King,"20123 Milano MI, Italia, Milano, Lombardia 20123, ITA",45.4656023,9.1778675
1220,Idea Hotel Milano San Siro,"Via Gaetano Airaghi, 127, 20019 Settimo Milanese MI, Italia, Settimo Milanese, Lombardia 20019, ITA",45.4720654,9.0777871
1221,Bulgari Hotel Milano,"Via Fratelli Gabba, 7, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4701334,9.1897405
1222,Grand Hotel et de Milan,"Via Alessandro Manzoni, 29, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4699058,9.1925024
1223,Qualys Hotel Nasco,"Via Leon Battista Alberti, 20149 Milano MI, Italia, Milano, Lombardia 20149, ITA",45.4848809,9.1596461
1224,Meli Milano,"Via Masaccio, 19, 20149 Milano MI, Italia, Milano, Lombardia 20149, ITA",45.4792738,9.1459546
1225,Admiral Hotel,"Via Domodossola, 16, 20145 Milano MI, Italia, Milano, Lombardia 20145, ITA",45.480515,9.160063
1226,Mokinba Hotels Baviera,"Via Panfilo Castaldi, 7, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4782808,9.1997755
1227,Novotel Milano Linate Aeroporto,"Via Mecenate, 20138 Milano MI, Italia, Milano, Lombardia 20138, ITA",45.4481878,9.2570459
1228,Radisson Blu Hotel Milan,"Via Villapizzone, 24, 20156 Milano MI, Italia, Milano, Lombardia 20156, ITA",45.500667,9.1445874
1229,IH Hotels Milano Watt 13,"Via Giacomo Watt, 15, 20143 Milano MI, Italia, Milano, Lombardia 20143, ITA",45.443791,9.152947
1230,Senato Hotel Milano,"Via Senato, 22, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4714062,9.1965303
1231,Best Western Hotel Major,"Viale Isonzo, 2, 20135 Milano MI, Italia, Milano, Lombardia 20135, ITA",45.4472099,9.2090967
1232,TownHouse Galleria,"Via Silvio Pellico, 8, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4657842,9.1895321
1233,Nu Hotel,"Via Feltre, 30, 20132 Milano MI, Italia, Milano, Lombardia 20132, ITA",45.4911829,9.2393614
1234,Leonardo Hotel Milan City Center,"Via Messina, 10, 20154 Milano MI, Italia, Milano, Lombardia 20154, ITA",45.482442,9.1756982
1235,UNA Hotel Century,"Via Fabio Filzi, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4841371,9.2001623
1236,Hotel Portello Gruppo Minihotel,"Via Guglielmo Silva, 12, 20149 Milano MI, Italia, Milano, Lombardia 20149, ITA",45.4802503,9.1494925
1237,Hotel Silver,"Via Riccardo Lombardi, 9, 20153 Milano MI, Italia, Milano, Lombardia 20153, ITA",45.4589731,9.0687506
1238,Hotel Lombardia,"Viale Lombardia, 74, 20131 Milano MI, Italia, Milano, Lombardia 20131, ITA",45.4872511,9.2237385
1239,UNA Hotel Scandinavia,"Via Losanna, 20, 20154 Milano MI, Italia, Milano, Lombardia 20154, ITA",45.4859983,9.1637603
1240,Hotel Principe Di Savoia,"Via Galileo Galilei, 10, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.479888,9.1962982
1241,Hotel Carrobbio,"Via Medici, 3, 20123 Milano MI, Italia, Milano, Lombardia 20123, ITA",45.4606597,9.1810947
1242,DoubleTree By Hilton Milan,"Via Ludovico di Breme, 60, 20156 Milano MI, Italia, Milano, Lombardia 20156, ITA",45.5005657,9.1383663
1243,Bianca Maria Palace Hotel,"Viale Bianca Maria, 4, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA",45.4635445,9.2068649
1244,Hotel D Este,"Viale Bligny, 23, 20136 Milano MI, Italia, Milano, Lombardia 20136, ITA",45.4510397,9.1920911
1245,Hotel Liberty,"Viale Bligny, 56, 20136 Milano MI, Italia, Milano, Lombardia 20136, ITA",45.4508673,9.1948659
1246,Hotel VIU Milan,"Via Ugo Bassi, 1A, 20159 Milano MI, Italia, Milano, Lombardia 20159, ITA",45.488764,9.183057
1247,Starhotels Echo,"Via Mauro Macchi, 45, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4847398,9.2072916
1248,Hotel Da Vinci,"Via Senigallia, 6, 20161 Milano MI, Italia, Milano, Lombardia 20161, ITA",45.5331372,9.1711019
1249,Ca Bianca Hotel Corte Del Naviglio,"Via Lodovico il Moro, 115, 20143 Milano MI, Italia, Milano, Lombardia 20143, ITA",45.443502,9.1377081
1250,UNA Hotel Cusani,"Via Cusani, 13, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA",45.4684251,9.1834161
1251,NH Milano Palazzo Moscova,"Viale Monte Grappa, 12A, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.480968,9.189977
1252,Antares Hotel Rubens,"Via Pietro Rubens, 21, 20148 Milano MI, Italia, Milano, Lombardia 20148, ITA",45.4670579,9.1427822
1253,Best Western Madison Hotel,"Via Privata Leopoldo Gasparotto, 8, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA",45.4881471,9.2016609
1254,Hotel Mozart,"Piazza Gerusalemme, 6, 20154 Milano MI, Italia, Milano, Lombardia 20154, ITA",45.4834133,9.1666361
1255,Novotel Milano Nord Ca Granda,"Via Angelo De Gasperis, 20162 Milano MI, Italia, Milano, Lombardia 20162, ITA",45.506502,9.1965192
1256,Hotel Capitol Milano,"Via Domenico Cimarosa, 6, 20144 Milano MI, Italia, Milano, Lombardia 20144, ITA",45.4661781,9.1588367
1257,Hotel Magna Pars Small Luxury Hotels of the World,"Via Vincenzo Forcella, 6, 20144 Milano MI, Italia, Milano, Lombardia 20144, ITA",45.4524879,9.1669784
1258,Hotel Spadari Al Duomo,"Via Spadari, 11, 20123 Milano MI, Italia, Milano, Lombardia 20123, ITA",45.463579,9.1869092
1259,Conservatorium Hotel,"Van Baerlestraat 27, 1071 AN Amsterdam, Nederland, Amsterdam, Noord-Holland 1071 AN, NLD",52.358631,4.8786236
1260,Chasse Hotel,"Chasséstraat 62, 1057 JJ Amsterdam, Nederland, Amsterdam, Noord-Holland 1057 JJ, NLD",52.3696719,4.8614475
1261,Andaz Amsterdam Prinsengracht A Hyatt Hotel,"Prinsengracht 587, 1016 HT Amsterdam, Nederland, Amsterdam, Noord-Holland 1016 HT, NLD",52.3678368,4.8830788
1262,DoubleTree by Hilton Hotel Amsterdam NDSM Wharf,"Mt Ondinaweg, 1033 Amsterdam, Nederland, Amsterdam, Noord-Holland 1033, NLD",52.4001813,4.8936653
1263,Apollo Hotel Amsterdam,"1077 Amsterdam, Nederland, Amsterdam, Noord-Holland 1077, NLD",52.3486098,4.8844292
1264,NH Amsterdam Caransa,"Rembrandtplein 17-2, 1017 CT Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 CT, NLD",52.3664077,4.8969091
1265,Waldorf Astoria Amsterdam,"Herengracht 548, 1017 CG Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 CG, NLD",52.364768,4.896945
1266,Best Western Plus Hotel Blue Square,"Slotermeerlaan 80, 1064 HD Amsterdam, Nederland, Amsterdam, Noord-Holland 1064 HD, NLD",52.3786823,4.8207833
1267,Mercure Hotel Amsterdam West,"Oude Haagseweg 18, 1066 BW Amsterdam, Nederland, Amsterdam, Noord-Holland 1066 BW, NLD",52.3375677,4.8178172
1268,Best Western Premier Hotel Couture,"Delflandlaan 15, 1062 EA Amsterdam, Nederland, Amsterdam, Noord-Holland 1062 EA, NLD",52.3511137,4.8411629
1269,Hotel Roemer Amsterdam,"Roemer Visscherstraat 10, 1054 EX Amsterdam, Nederland, Amsterdam, Noord-Holland 1054 EX, NLD",52.3617577,4.8780052
1270,Golden Tulip Amsterdam Riverside,"1108 Amsterdam, Nederland, Amsterdam, Noord-Holland 1108, NLD",52.3154533,4.9962997
1271,Hotel Okura Amsterdam,"Ferdinand Bolstraat 333, 1072 LH Amsterdam, Nederland, Amsterdam, Noord-Holland 1072 LH, NLD",52.3487635,4.8938829
1272,Fletcher Hotel Amsterdam,"Schepenbergweg 50, 1105 AT Amsterdam, Nederland, Amsterdam, Noord-Holland 1105 AT, NLD",52.2924567,4.9444338
1273,Canal House,"Keizersgracht 148, 1015 CX Amsterdam, Nederland, Amsterdam, Noord-Holland 1015 CX, NLD",52.3763099,4.8862701
1274,Corendon Vitality Hotel Amsterdam,"Aletta Jacobslaan 7, 1066 BP Amsterdam, Nederland, Amsterdam, Noord-Holland 1066 BP, NLD",52.3466449,4.8310984
1275,Hotel V Fizeaustraat,"Rusthofstraat 38, 1097 Amsterdam, Nederland, Amsterdam, Noord-Holland 1097, NLD",52.3451511,4.9252372
1276,Hotel De Hallen,"Bellamyplein 47, 1053 AT Amsterdam, Nederland, Amsterdam, Noord-Holland 1053 AT, NLD",52.3677568,4.8682174
1277,NH Amsterdam Zuid,"Van Leijenberghlaan 221, 1082 GG Amsterdam, Nederland, Amsterdam, Noord-Holland 1082 GG, NLD",52.3266672,4.8800884
1278,Crowne Plaza Amsterdam South,"George Gershwinplein 1, 1082 MV Amsterdam, Nederland, Amsterdam, Noord-Holland 1082 MV, NLD",52.3357326,4.8743947
1279,Mercure Hotel Amsterdam Centre Canal District,"Noorderstraat 46, 1017 TV Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 TV, NLD",52.3611852,4.8936341
1280,NH City Centre Amsterdam,"Spuistraat 294, 1012 VX Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 VX, NLD",52.3697554,4.8887815
1281,Best Western Delphi Hotel,"Apollolaan 105, 1077 AN Amsterdam, Nederland, Amsterdam, Noord-Holland 1077 AN, NLD",52.3504558,4.8770194
1282,Amsterdam Marriott Hotel,"Stadhouderskade 12, 1054 ES Amsterdam, Nederland, Amsterdam, Noord-Holland 1054 ES, NLD",52.362514,4.8800077
1283,Sir Albert Hotel,"Albert Cuypstraat 2, 1072 CT Amsterdam, Nederland, Amsterdam, Noord-Holland 1072 CT, NLD",52.3544507,4.8875036
1284,WestCord Art Hotel Amsterdam 4 stars,"Spaarndammerdijk 306, 1013 ZX Amsterdam, Nederland, Amsterdam, Noord-Holland 1013 ZX, NLD",52.3924898,4.8683822
1285,NH Amsterdam Centre,"Stadhouderskade 7, 1054 ES Amsterdam, Nederland, Amsterdam, Noord-Holland 1054 ES, NLD",52.3630682,4.8794451
1286,W Amsterdam,"Nieuwezijds Voorburgwal 226, 1012 RR Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 RR, NLD",52.3727871,4.8900059
1287,Mercure Amsterdam Sloterdijk Station,"Naritaweg 11H, 1043 BP Amsterdam, Nederland, Amsterdam, Noord-Holland 1043 BP, NLD",52.3872884,4.8349748
1288,Best Western Blue Tower Hotel,"Leeuwendalersweg 21, 1055 JE Amsterdam, Nederland, Amsterdam, Noord-Holland 1055 JE, NLD",52.3793659,4.8457179
1289,art otel Amsterdam,"Prins Hendrikkade 33, 1012 TM Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 TM, NLD",52.377743,4.897057
1290,Element Amsterdam,"Gelderlandplein 143, 1082 LV Amsterdam, Nederland, Amsterdam, Noord-Holland 1082 LV, NLD",52.3312406,4.8774466
1291,WestCord Fashion Hotel Amsterdam,"Titus van Rijnstraat 300, 1058 GB Amsterdam, Nederland, Amsterdam, Noord-Holland 1058 GB, NLD",52.357655,4.844576
1292,Urban Lodge Hotel,"Arlandaweg 14, 1043 EW Amsterdam, Nederland, Amsterdam, Noord-Holland 1043 EW, NLD",52.3856494,4.834443
1293,Albus Hotel Amsterdam City Centre,"Vijzelstraat 49, 1017 HE Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 HE, NLD",52.365823,4.893243
1294,NH Amsterdam Noord,"Distelkade 21, 1031 XP Amsterdam, Nederland, Amsterdam, Noord-Holland 1031 XP, NLD",52.3923684,4.9110442
1295,Ambassade Hotel,"Herengracht 341, 1016 AZ Amsterdam, Nederland, Amsterdam, Noord-Holland 1016 AZ, NLD",52.369391,4.8871721
1296,Banks Mansion All Inclusive Hotel,"Herengracht 519, 1017 BV Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 BV, NLD",52.3653868,4.8931979
1297,Room Mate Aitana,"IJdok 6, 1013 MM Amsterdam, Nederland, Amsterdam, Noord-Holland 1013 MM, NLD",52.3846059,4.8941866
1298,Hampshire Hotel Rembrandt Square Amsterdam,"Amstelstraat 17, 1017 DA Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 DA, NLD",52.3663466,4.8985764
1299,Park Plaza Victoria Amsterdam,"Prins Hendrikkade 46, 1012 TM Amsterdam, Nederland, Amsterdam, Noord-Holland 1012 TM, NLD",52.377278,4.897818
