,Name,Address,Latitude,Longitude
1025,Dorset Square Hotel,"39 Dorset Square, London, NW1 6QN, United Kingdom, London, England NW1 6QN, GBR",51.5226361,-0.1602871
1026,Rubens At The Palace,"London, SW1W 0, United Kingdom, London, England SW1W 0, GBR",51.4981471,-0.1436492
1027,San Domenico House,"27 Draycott Place, London, SW3 2SH, United Kingdom, London, England SW3 2SH, GBR",51.4917798,-0.1616049
1028,The Arch London,"50 Great Cumberland Place, London, W1H 7FD, United Kingdom, London, England W1H 7FD, GBR",51.5159214,-0.1598794
1029,Threadneedles Autograph Collection,"30 Threadneedle Street, London, EC2R 8JB, United Kingdom, London, England EC2R 8JB, GBR",51.5140208,-0.0854919
1030,Grange Holborn Hotel,"74 Southampton Row, London, WC1B 4AR, United Kingdom, London, England WC1B 4AR, GBR",51.519616,-0.1218432
1031,Best Western Plus Seraphine Hammersmith Hotel,"93 King Street, London, W6 9, United Kingdom, London, England W6 9, GBR",51.4926269,-0.2288598
1032,London Marriott Hotel County Hall,"Riverside Walk, London, SE1 7, United Kingdom, London, England SE1 7, GBR",51.5016102,-0.1191545
1033,Crowne Plaza London Battersea,"London, SW11 3, United Kingdom, London, England SW11 3, GBR",51.4689559,-0.1787256
1034,Radisson Blu Edwardian Vanderbilt,"20 Atherstone Mews, London, SW7 5BX, United Kingdom, London, England SW7 5BX, GBR",51.4953691,-0.1818966
1035,Holiday Inn London Kensington,"27 Wrights Lane, London, W8 6, United Kingdom, London, England W8 6, GBR",51.499981,-0.1928791
1036,The Goring,"15 Beeston Place, London, SW1W 0JW, United Kingdom, London, England SW1W 0JW, GBR",51.4975621,-0.145551
1037,Doubletree By Hilton London Greenwich,"24 Burgos Grove, London, SE10 8LL, United Kingdom, London, England SE10 8LL, GBR",51.474469,-0.019428
1038,Saint Georges Hotel,"78 Mortimer Street, London, W1W 7, United Kingdom, London, England W1W 7, GBR",51.517839,-0.1424476
1039,The Kings Head Hotel,"214 High Street, London, W3 9NX, United Kingdom, London, England W3 9NX, GBR",51.5079153,-0.2730145
1040,Hilton London Kensington Hotel,"1 Holland Park Avenue, London, W11 4, United Kingdom, London, England W11 4, GBR",51.5051084,-0.213266
1041,Grange Fitzrovia Hotel,"88 Bolsover Street, London, W1W 5NB, United Kingdom, London, England W1W 5NB, GBR",51.521759,-0.1425381
1042,The Principal London,"WC1B 5BE, London, England, United Kingdom, London, England WC1B 5BE, GBR",51.5226217,-0.1251602
1043,Thistle Trafalgar Square The Royal Trafalgar,"30 Whitcomb Street, London, WC2H 7, United Kingdom, London, England WC2H 7, GBR",51.509133,-0.130189
1044,Boundary Rooms Suites,"1a Boundary Street, London, E2 7, United Kingdom, London, England E2 7, GBR",51.5244224,-0.0764614
1045,Draycott Hotel,"26 Cadogan Gardens, London, SW3 2, United Kingdom, London, England SW3 2, GBR",51.4930097,-0.159715
1046,The Curtain,"65 Scrutton Street, London, EC2A 4, United Kingdom, London, England EC2A 4, GBR",51.5237209,-0.0806178
1047,Number Sixteen,"16 Sumner Place, London, SW7 3, United Kingdom, London, England SW7 3, GBR",51.4930905,-0.1755022
1048,Shaftesbury Hyde Park International,"52-55 Inverness Terrace, London, W2 3, United Kingdom, London, England W2 3, GBR",51.5123968,-0.186124
1049,Apex City Of London Hotel,"2 Seething Lane, London, EC3N 4AT, United Kingdom, London, England EC3N 4AT, GBR",51.5104624,-0.0795502
1050,Park Plaza County Hall London,"3 Addington Street, London, SE1 7, United Kingdom, London, England SE1 7, GBR",51.5014001,-0.1160092
1051,Windermere Hotel,"142-144 Warwick Way, London, SW1V 4JE, United Kingdom, London, England SW1V 4JE, GBR",51.4903724,-0.1459218
1052,Hilton London Olympia,"7 Holland Road, London, W14 8, United Kingdom, London, England W14 8, GBR",51.4967399,-0.2064723
1053,Park Plaza London Park Royal,"628 Western Avenue, London, W3 0TA, United Kingdom, London, England W3 0TA, GBR",51.527262,-0.282992
1054,Arbor City,"12 Osborn Street, London, E1 6TE, United Kingdom, London, England E1 6TE, GBR",51.5166755,-0.0697897
1055,Grand Royale London Hyde Park,"1 Inverness Terrace, London, W2 3, United Kingdom, London, England W2 3, GBR",51.5109945,-0.1863417
1056,Goodenough Club,"25 Mecklenburgh Square, London, WC1N 2, United Kingdom, London, England WC1N 2, GBR",51.525535,-0.1180354
1057,The Waldorf Hilton,"Aldwych, London, WC2A 2, United Kingdom, London, England WC2A 2, GBR",51.5131979,-0.1174504
1058,41,"London, SW1W 0, United Kingdom, London, England SW1W 0, GBR",51.4981471,-0.1436492
1059,Ambassadors Bloomsbury,"12 Upper Woburn Place, London, WC1H 0, United Kingdom, London, England WC1H 0, GBR",51.5266618,-0.1296571
1060,Hotel Indigo London Tower Hill,"142 Minories, London, EC3N 1, United Kingdom, London, England EC3N 1, GBR",51.5128032,-0.07586
1061,Park Grand London Hyde Park,"78 Westbourne Terrace, London, W2 6QA, United Kingdom, London, England W2 6QA, GBR",51.5157316,-0.1802179
1062,Best Western Seraphine Kensington Olympia,"227 Kensington High Street, London, W8 7, United Kingdom, London, England W8 7, GBR",51.4992791,-0.1973593
1063,Mercure London Bridge,"SE1 0JA, London, England, United Kingdom, London, England SE1 0JA, GBR",51.5052587,-0.099176
1064,St Pancras Renaissance Hotel London,"Euston Road, London, NW1 2, United Kingdom, London, England NW1 2, GBR",51.5267769,-0.1324905
1065,London Marriott Hotel Grosvenor Square,"London, W1K 4, United Kingdom, London, England W1K 4, GBR",51.511579,-0.1500193
1066,The Ned,"Bucklersbury Passage, London, EC2R 8, United Kingdom, London, England EC2R 8, GBR",51.5135929,-0.0907833
1067,Park Plaza London Waterloo,"6 Hercules Road, London, SE1 7DP, United Kingdom, London, England SE1 7DP, GBR",51.4982412,-0.1134715
1068,Novotel London Excel,"Western Gateway, London, E16 1, United Kingdom, London, England E16 1, GBR",51.5077198,0.0229805
1069,The Berkeley,"77 Knightsbridge, London, SW1X 8, United Kingdom, London, England SW1X 8, GBR",51.5020912,-0.1577795
1070,11 Cadogan Gardens,"13 Cadogan Gardens, London, SW3 2, United Kingdom, London, England SW3 2, GBR",51.4936161,-0.1592347
1071,Comfort Inn Suites Kings Cross St Pancras,"31-33 Argyle Street, London, WC1H 8, United Kingdom, London, England WC1H 8, GBR",51.5289499,-0.1232979
1072,London Hilton on Park Lane,"22 Park Lane, London, W1K 1BE, United Kingdom, London, England W1K 1BE, GBR",51.5055513,-0.1501698
1073,St Martins Lane A Morgans Original,"12 Mays Court, London, WC2N 4, United Kingdom, London, England WC2N 4, GBR",51.5104696,-0.1265824
1074,The Nadler Victoria,"10 Palace Place, London, SW1E 5BJ, United Kingdom, London, England SW1E 5BJ, GBR",51.4990259,-0.1427453
1075,Flemings Mayfair,"W1J 7BN, London, England, United Kingdom, London, England W1J 7BN, GBR",51.5064607,-0.1454198
1076,The Victoria,"10 West Temple Sheen, London, SW14 7RT, United Kingdom, London, England SW14 7RT, GBR",51.4611219,-0.2756216
1077,Hilton London Euston,"19 Upper Woburn Place, London, WC1H 0, United Kingdom, London, England WC1H 0, GBR",51.5265189,-0.1303689
1078,Old Ship Inn Hackney,"299 Mare Street, London, E8 1EJ, United Kingdom, London, England E8 1EJ, GBR",51.5458476,-0.0554113
1079,United Lodge Hotel and Apartments,"370 Green Lanes, London, N4 1, United Kingdom, London, England N4 1, GBR",51.5743549,-0.0977567
1080,Park Plaza Victoria London,"8 Gillingham Street, London, SW1V 1HJ, United Kingdom, London, England SW1V 1HJ, GBR",51.4942539,-0.1414756
1081,St James Hotel Club Mayfair,"SW1A 1LS, London, England, United Kingdom, London, England SW1A 1LS, GBR",51.5061587,-0.1402803
1082,Grange Wellington Hotel,"SW1P 2PA, London, England, United Kingdom, London, England SW1P 2PA, GBR",51.4944319,-0.1363756
1083,Washington Mayfair Hotel,"4 Curzon Square, London, W1J 7FW, United Kingdom, London, England W1J 7FW, GBR",51.5060237,-0.151078
1084,Portobello House,"221 Ladbroke Grove, London, W10 6, United Kingdom, London, England W10 6, GBR",51.5199224,-0.2116636
1085,Staybridge Suites London Vauxhall,"London, SE11 5, United Kingdom, London, England SE11 5, GBR",51.4891226,-0.1205639
1086,The Chamberlain,"130-135 Minories, London, EC3N 1DD, United Kingdom, London, England EC3N 1DD, GBR",51.5122457,-0.0757326
1087,Crowne Plaza London Kings Cross,"51 Calthorpe Street, London, WC1X 0HH, United Kingdom, London, England WC1X 0HH, GBR",51.5263854,-0.1136042
1088,Strand Palace Hotel,"369 Strand, London, WC2E 0JF, United Kingdom, London, England WC2E 0JF, GBR",51.5110993,-0.1208673
1089,InterContinental London Park Lane,"1 Hamilton Place, London, W1J 7QY, United Kingdom, London, England W1J 7QY, GBR",51.5038632,-0.1504132
1090,M by Montcalm Shoreditch London Tech City,"157 City Road, London, EC1V 1AR, United Kingdom, London, England EC1V 1AR, GBR",51.5278465,-0.0889473
1091,The Franklin Hotel Starhotels Collezione,"24 Egerton Gardens, London, SW3 2DB, United Kingdom, London, England SW3 2DB, GBR",51.4960283,-0.1686355
1092,The Beaufort,"SW3 1PP, London, England, United Kingdom, London, England SW3 1PP, GBR",51.4978466,-0.164156
1093,The Marylebone Hotel,"47 Welbeck Street, London, W1G 9, United Kingdom, London, England W1G 9, GBR",51.5180207,-0.1500567
1094,The Tophams Hotel,"28 Ebury Street, London, SW1W 0, United Kingdom, London, England SW1W 0, GBR",51.4957436,-0.1477528
1095,Grosvenor House Suites by Jumeirah Living,"90 Park Lane, London, W1K 7, United Kingdom, London, England W1K 7, GBR",51.509841,-0.1552193
1096,The Piccadilly London West End,"W1D 6EX, London, England, United Kingdom, London, England W1D 6EX, GBR",51.5121957,-0.1318384
1097,Radisson Blu Edwardian Bloomsbury Street,"13 Bloomsbury Street, London, WC1B 3, United Kingdom, London, England WC1B 3, GBR",51.517608,-0.1276253
1098,The Montcalm Marble Arch,"W1H 7TN, London, England, United Kingdom, London, England W1H 7TN, GBR",51.5150522,-0.159239
1099,The Nadler Soho,"10 Carlisle Street, London, W1D 3BR, United Kingdom, London, England W1D 3BR, GBR",51.5147387,-0.1341108
