,Name,Address,Latitude,Longitude
922,Courthouse Hotel Shoreditch,"Old Street, London, EC1V 9, United Kingdom, London, England EC1V 9, GBR",51.5273442,-0.0796152
923,Malmaison London,"3 Charterhouse Mews, London, EC1M 6BB, United Kingdom, London, England EC1M 6BB, GBR",51.520943,-0.1004581
924,Taj 51 Buckingham Gate Suites and Residences,"SW1E 6BS, London, England, United Kingdom, London, England SW1E 6BS, GBR",51.498861,-0.1374897
925,The Bloomsbury Hotel,"WC1B 3NN, London, England, United Kingdom, London, England WC1B 3NN, GBR",51.5171671,-0.1290534
926,DoubleTree By Hilton London Excel,"2 Festoon Way, London, E16 1, United Kingdom, London, England E16 1, GBR",51.507377,0.038657
927,Mayflower Hotel Apartments,"28 Trebovir Road, London, SW5 9, United Kingdom, London, England SW5 9, GBR",51.4916677,-0.1947475
928,The Sumner Hotel,"W1H 7QR, London, England, United Kingdom, London, England W1H 7QR, GBR",51.5152892,-0.160898
929,The Park Grand London Paddington,"3 Queens Gardens, London, W2 3BA, United Kingdom, London, England W2 3BA, GBR",51.5142184,-0.1809032
930,La Suite West Hyde Park,"53 Inverness Terrace, London, W2 3, United Kingdom, London, England W2 3, GBR",51.5126758,-0.1867828
931,Egerton House,"1 Egerton Place, London, SW3 2EF, United Kingdom, London, England SW3 2EF, GBR",51.4968406,-0.1675498
932,W12 Rooms,"52 Uxbridge Road, London, W12 8, United Kingdom, London, England W12 8, GBR",51.5045326,-0.2191174
933,Twenty Nevern Square Hotel,"21 Nevern Square, London, SW5 9PD, United Kingdom, London, England SW5 9PD, GBR",51.4915712,-0.1963192
934,Jumeirah Carlton Tower,"Pont Street, London, SW1X 9, United Kingdom, London, England SW1X 9, GBR",51.4973568,-0.1576728
935,Claridge s,"47 Brook Street, London, W1K 5, United Kingdom, London, England W1K 5, GBR",51.5125035,-0.1477438
936,St George Hotel,"55 Gloucester Place, London, W1U 8JQ, United Kingdom, London, England W1U 8JQ, GBR",51.5182768,-0.1583511
937,DoubleTree by Hilton London Hyde Park,"W2 4RT, London, England, United Kingdom, London, England W2 4RT, GBR",51.5100362,-0.190657
938,The RE London Shoreditch,"433 Hackney Road, London, E2 6, United Kingdom, London, England E2 6, GBR",51.531979,-0.061598
939,Mondrian London,"22 Upper Ground, London, SE1 9AE, United Kingdom, London, England SE1 9AE, GBR",51.5084036,-0.1067988
940,The Laslett,"8 Pembridge Gardens, London, W2 4DU, United Kingdom, London, England W2 4DU, GBR",51.5095259,-0.1967234
941,Shangri La Hotel at The Shard London,"20 Stainer Street, London, SE1 3, United Kingdom, London, England SE1 3, GBR",51.5044972,-0.0855562
942,The Grand at Trafalgar Square,"17-21 Northumberland Avenue, London, WC2N 5, United Kingdom, London, England WC2N 5, GBR",51.506935,-0.126012
943,The Zetter Townhouse Clerkenwell,"EC1V 4JJ, London, England, United Kingdom, London, England EC1V 4JJ, GBR",51.5231564,-0.1035134
944,Dorsett Shepherds Bush,"Shepherd's Bush Green, London, W12 8, United Kingdom, London, England W12 8, GBR",51.5039399,-0.2244232
945,K K Hotel George,"1 Templeton Place, London, SW5 9NB, United Kingdom, London, England SW5 9NB, GBR",51.4918878,-0.1949706
946,Sheraton Grand London Park Lane,"3-5 Piccadilly Place, London, W1J 0DB, United Kingdom, London, England W1J 0DB, GBR",51.5092876,-0.1370062
947,Park Lane Mews Hotel,"Shepherd Street, London, W1J 7, United Kingdom, London, England W1J 7, GBR",51.5059334,-0.1489418
948,Bulgari Hotel London,"London, SW1X 7, United Kingdom, London, England SW1X 7, GBR",51.5015721,-0.1628511
949,Hotel 82 London,"82 Gloucester Place, London, W1U 6HN, United Kingdom, London, England W1U 6HN, GBR",51.5195857,-0.1584803
950,The Royal Horseguards,"1 Whitehall Court, London, WC2N 5, United Kingdom, London, England WC2N 5, GBR",51.5054185,-0.1241499
951,Novotel London West,"W6 8DW, London, England, United Kingdom, London, England W6 8DW, GBR",51.4919588,-0.2200956
952,London City Suites,"London, EC1Y 4, United Kingdom, London, England EC1Y 4, GBR",51.5206309,-0.0915341
953,Copthorne Tara Hotel London Kensington,"London, W8 5, United Kingdom, London, England W8 5, GBR",51.499046,-0.1917073
954,Andaz London Liverpool Street,"57 Liverpool Street, London, EC2M 7, United Kingdom, London, England EC2M 7, GBR",51.5172825,-0.0812451
955,The Beaumont Hotel,"8 Balderton Street, London, W1K 6TF, United Kingdom, London, England W1K 6TF, GBR",51.513055,-0.152257
956,Best Western Palm Hotel,"64 Hendon Way, London, NW2 2NL, United Kingdom, London, England NW2 2NL, GBR",51.5634756,-0.2042758
957,Ashburn Hotel,"111 Cromwell Road, London, SW7 4DP, United Kingdom, London, England SW7 4DP, GBR",51.4945522,-0.1861213
958,Knightsbridge Hotel,"36 Beaufort Gardens, London, SW3 1, United Kingdom, London, England SW3 1, GBR",51.4980052,-0.1643238
959,W London Leicester Square,"8 Wardour Street, London, W1D 6, United Kingdom, London, England W1D 6, GBR",51.510843,-0.1314287
960,Grange Langham Court Hotel,"94 Great Portland Street, London, W1W 7NU, United Kingdom, London, England W1W 7NU, GBR",51.5189077,-0.1421957
961,De Vere Devonport House,"King William Walk, London, SE10 9, United Kingdom, London, England SE10 9, GBR",51.480672,-0.0071375
962,Batty Langley s,"12 Folgate Street, London, E1 6BX, United Kingdom, London, England E1 6BX, GBR",51.5208575,-0.0779503
963,New Linden Hotel,"59 Princes Square, London, W2 4PX, United Kingdom, London, England W2 4PX, GBR",51.5133832,-0.1926617
964,The Zetter Hotel,"86-88 Clerkenwell Road, London, EC1V 4, United Kingdom, London, England EC1V 4, GBR",51.522672,-0.1036841
965,My Chelsea,"35 Ixworth Place, London, SW3 3QX, United Kingdom, London, England SW3 3QX, GBR",51.4919083,-0.1684398
966,Bloomsbury Palace Hotel,"31 Gower Street, London, WC1E 6, United Kingdom, London, England WC1E 6, GBR",51.5207945,-0.1310845
967,Hilton London Hyde Park,"134 Bayswater Road, London, W2 4, United Kingdom, London, England W2 4, GBR",51.51046,-0.1875844
968,Holiday Inn London West,"Western Avenue, London, W3 6, United Kingdom, London, England W3 6, GBR",51.5210117,-0.2628618
969,DoubleTree by Hilton London Islington,"60 Pentonville Road, London, N1 9LA, United Kingdom, London, England N1 9LA, GBR",51.5322508,-0.1095714
970,Grange Tower Bridge Hotel,"Prescot Street, London, E1 8, United Kingdom, London, England E1 8, GBR",51.5115509,-0.0714919
971,Millennium Hotel London Mayfair,"44 Grosvenor Square, London, W1K 2, United Kingdom, London, England W1K 2, GBR",51.510574,-0.1509951
972,Staybridge Suites London Stratford,"145 The Street, London, E20 1EH, United Kingdom, London, England E20 1EH, GBR",51.5426351,-0.0073272
973,DoubleTree by Hilton Hotel London Tower of London,"7 Pepys Street, London, EC3N 4AF, United Kingdom, London, England EC3N 4AF, GBR",51.5108412,-0.0780581
974,Radisson Blu Edwardian Hampshire,"31-36 Leicester Square, London, WC2H 7, United Kingdom, London, England WC2H 7, GBR",51.509963,-0.129797
975,The Ritz London,"Queens Walk, London, W1J 9, United Kingdom, London, England W1J 9, GBR",51.5069446,-0.1415776
976,Sloane Square Hotel,"13 Sloane Square, London, SW1X 9, United Kingdom, London, England SW1X 9, GBR",51.4927325,-0.1573708
977,DoubleTree by Hilton London Docklands Riverside,"London, SE16 5, United Kingdom, London, England SE16 5, GBR",51.5043483,-0.0334436
978,Millennium Gloucester Hotel London,"4-18 Harrington Gardens, London, SW7 4, United Kingdom, London, England SW7 4, GBR",51.4935083,-0.1834346
979,DoubleTree by Hilton London Westminster,"Art Street, London, SW1P 4, United Kingdom, London, England SW1P 4, GBR",51.4932356,-0.1269082
980,The Wellesley Knightsbridge a Luxury Collection Hotel London,"11 Knightsbridge, London, SW1X 7LY, United Kingdom, London, England SW1X 7LY, GBR",51.502485,-0.1539265
981,Apex Temple Court Hotel,"Serjeant's Inn, London, EC4Y 1, United Kingdom, London, England EC4Y 1, GBR",51.5137335,-0.1087512
982,St Paul s Hotel,"153 Hammersmith Road, London, W6 7BT, United Kingdom, London, England W6 7BT, GBR",51.4934752,-0.2153256
983,Hyatt Regency London The Churchill,"22 Portman Square, London, W1U 8, United Kingdom, London, England W1U 8, GBR",51.5156471,-0.1572443
984,DoubleTree by Hilton London Ealing,"Hanger Lane, London, W5 3, United Kingdom, London, England W5 3, GBR",51.511521,-0.290706
985,Hilton London Bankside,"4 Great Suffolk Street, London, SE1 0UG, United Kingdom, London, England SE1 0UG, GBR",51.5056956,-0.101525
986,Park Plaza Westminster Bridge London,"200 Westminster Bridge Road, London, SE1 7UT, United Kingdom, London, England SE1 7UT, GBR",51.5009609,-0.1165913
987,Courthouse Hotel London,"W1F 7HL, London, England, United Kingdom, London, England W1F 7HL, GBR",51.5143624,-0.1394483
988,Holiday Inn London Brent Cross,"Tilling Road, London, NW2 1, United Kingdom, London, England NW2 1, GBR",51.5731061,-0.2233332
989,The Pillar Hotel,"15 Brent Street, London, NW4 2, United Kingdom, London, England NW4 2, GBR",51.583236,-0.216868
990,Holiday Inn London Camden Lock,"30 Jamestown Road, London, NW1 7, United Kingdom, London, England NW1 7, GBR",51.5404555,-0.1460833
991,The Bailey s Hotel London,"144 Gloucester Road, London, SW7 4, United Kingdom, London, England SW7 4, GBR",51.4938733,-0.1824963
992,Hotel Xenia Autograph Collection,"159 Cromwell Road, London, SW5 0TQ, United Kingdom, London, England SW5 0TQ, GBR",51.4946905,-0.1910197
993,Le Meridien Piccadilly,"19 Piccadilly, London, W1J 0LA, United Kingdom, London, England W1J 0LA, GBR",51.5094835,-0.1362538
994,The Abbey Court Notting Hill,"20 Pembridge Gardens, London, W2 4DU, United Kingdom, London, England W2 4DU, GBR",51.5101401,-0.1968951
995,My Bloomsbury,"10 Bayley Street, London, WC1B 3HB, United Kingdom, London, England WC1B 3HB, GBR",51.5188555,-0.1319172
996,TheWesley,"105 Euston Street, London, NW1 2EW, United Kingdom, London, England NW1 2EW, GBR",51.5265353,-0.1361682
997,Marlin Waterloo,"111 Westminster Bridge Road, London, SE1 7HR, United Kingdom, London, England SE1 7HR, GBR",51.4990953,-0.1132136
998,Radisson Blu Edwardian Sussex,"W1H 6HR, London, England, United Kingdom, London, England W1H 6HR, GBR",51.5144381,-0.1558337
999,The Dorchester Dorchester Collection,"53 Park Lane, London, W1K 1QA, United Kingdom, London, England W1K 1QA, GBR",51.5074007,-0.1524593
