,Name,Address,Latitude,Longitude
43,Schlosshotel R mischer Kaiser,"Annagasse 16, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2040859,16.3725046
44,Hilton Vienna Danube Waterfront,"Handelskai 269, 1020 Wien, Österreich, Wien, Wien 1020, AUT",48.2140659,16.4217627
45,Hotel Mailberger Hof,"Annagasse 7, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.204183,16.3726664
46,Atlantis Hotel Vienna,"Wurzbachgasse 21, 1150 Wien, Österreich, Wien, Wien 1150, AUT",48.2037451,16.3356767
47,Hotel K nig von Ungarn,"Schulerstraße 10, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2082215,16.3751842
48,Saint SHERMIN bed breakfast champagne,"Rilkeplatz 7, 1040 Wien, Österreich, Wien, Wien 1040, AUT",48.1978409,16.367087
49,Hotel Imperial A Luxury Collection Hotel,"Kärntner Ring 16, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2012505,16.3731255
50,Strandhotel Alte Donau,"Wagramer Straße 51, 1220 Wien, Österreich, Wien, Wien 1220, AUT",48.2390022,16.4292329
51,Hotel Eitlj rg,"Filmteichstraße 5, 1100 Wien, Österreich, Wien, Wien 1100, AUT",48.1513676,16.4064709
52,Club Hotel Cortina,"Hietzinger Hauptstraße 132, 1130 Wien, Österreich, Wien, Wien 1130, AUT",48.1877942,16.2727214
53,Hotel Am Schubertring,"Schubertring 11, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2017277,16.375463
54,Hotel Palais Strudlhof,"Pasteurgasse 1, 1090 Wien, Österreich, Wien, Wien 1090, AUT",48.2217697,16.3578738
55,Austria Trend Hotel Rathauspark Wien,"Rathausstraße 17, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2133054,16.3567884
56,pentahotel Vienna,"Margaretenstraße 92, 1050 Wien, Österreich, Wien, Wien 1050, AUT",48.1899743,16.3567007
57,Hotel Stefanie,"Taborstraße 10, 1020 Wien, Österreich, Wien, Wien 1020, AUT",48.2142766,16.3801779
58,Hotel Amadeus,"Wildpretmarkt 5, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2104468,16.3715781
59,Gartenhotel Altmannsdorf Hotel 1,"Hoffingergasse 26-28, 1120 Wien, Österreich, Wien, Wien 1120, AUT",48.1640345,16.3216061
60,DO CO Hotel Vienna,"Stephansplatz 12, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2082385,16.3715725
61,Hotel Topazz,"Lichtensteg 3, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.210285,16.373579
62,FourSide Hotel Suites Vienna,"Freytaggasse 25, 1210 Wien, Österreich, Wien, Wien 1210, AUT",48.2565936,16.4031426
63,Palais Coburg Residenz,"Seilerstätte 3d, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2058584,16.3766545
64,Arthotel ANA Prime,"Schönbrunner Straße 41, 1050 Wien, Österreich, Wien, Wien 1050, AUT",48.1925582,16.3576071
65,Hotel Kavalier,"Linzer Straße 163, 1140 Wien, Österreich, Wien, Wien 1140, AUT",48.1940487,16.2971831
66,Falkensteiner Hotel Wien Zentrum Schottenfeld,"Schottenfeldgasse 74, 1070 Wien, Österreich, Wien, Wien 1070, AUT",48.2048494,16.343618
67,Pakat Suites Hotel,"Mommsengasse 5, 1040 Wien, Österreich, Wien, Wien 1040, AUT",48.19183,16.3770876
68,NH Wien Belvedere,"Rennweg 12a, 1030 Wien, Österreich, Wien, Wien 1030, AUT",48.1954348,16.383429
69,IntercityHotel Wien,"Kaiserstraße 3, 1070 Wien, Österreich, Wien, Wien 1070, AUT",48.1965878,16.3413729
70,Palais Hansen Kempinski Vienna,"Zelinkagasse 1, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2163149,16.3685103
71,Austria Trend Hotel Europa Wien,"Neuer Markt 3, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2062103,16.3710387
72,NH Wien City,"Mariahilfer Straße 32, 1070 Wien, Österreich, Wien, Wien 1070, AUT",48.2002872,16.3547746
73,Lindner Hotel Am Belvedere,"Rennweg 12, 1030 Wien, Österreich, Wien, Wien 1030, AUT",48.1955998,16.3826989
74,Appartement Hotel an der Riemergasse,"Riemergasse 8, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2071576,16.3765913
75,Mercure Grand Hotel Biedermeier Wien,"1030 Wien, Österreich, Wien, Wien 1030, AUT",48.2038688,16.3887039
76,Hotel Vienna,"Große Stadtgutgasse 31, 1020 Wien, Österreich, Wien, Wien 1020, AUT",48.2196722,16.3863588
77,Park Hyatt Vienna,"Bognergasse 4, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2105243,16.3683592
78,Austria Trend Hotel Savoyen Vienna,"Rennweg 16, 1030 Wien, Österreich, Wien, Wien 1030, AUT",48.1950444,16.3844751
79,Austria Trend Hotel Ananas Wien,"Sonnenhofgasse 8-10, 1050 Wien, Österreich, Wien, Wien 1050, AUT",48.1915401,16.3546263
80,Falkensteiner Hotel Wien Margareten,"Margaretengürtel 142, 1050 Wien, Österreich, Wien, Wien 1050, AUT",48.1868107,16.3440157
81,NH Collection Wien Zentrum,"Mariahilfer Straße 78-80, 1070 Wien, Österreich, Wien, Wien 1070, AUT",48.1979979,16.3483314
82,Le Meridien Vienna,"Robert-Stolz-Platz 1, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2027296,16.3661211
83,FourSide Hotel Vienna City Center,"Grieshofgasse 11, 1120 Wien, Österreich, Wien, Wien 1120, AUT",48.1825159,16.3322428
84,Austria Trend Hotel Bosei Wien,"Gutheil-Schoder-Gasse 7b, 1100 Wien, Österreich, Wien, Wien 1100, AUT",48.1629737,16.3404024
85,Arthotel ANA Westbahn,"Pelzgasse 1, 1150 Wien, Österreich, Wien, Wien 1150, AUT",48.1979514,16.336318
86,Aparthotel Adagio Vienna City,"Uraniastraße 2, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2110845,16.3838405
87,Hotel Lam e,"Rotenturmstraße 15, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2102677,16.3741269
88,Courtyard by Marriott Vienna Schoenbrunn,"Schönbrunner Schlossstraße 38-40, 1120 Wien, Österreich, Wien, Wien 1120, AUT",48.184732,16.3211959
89,Hilton Vienna,"Am Stadtpark 1, 1030 Wien, Österreich, Wien, Wien 1030, AUT",48.2062268,16.3833767
90,Vienna Marriott Hotel,"Weihburggasse 29, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2050967,16.3770928
91,Hotel Schild,"Neustift am Walde 95, 1190 Wien, Österreich, Wien, Wien 1190, AUT",48.251195,16.2989165
92,Holiday Inn Vienna City,"Margaretenstraße 53, 1050 Wien, Österreich, Wien, Wien 1050, AUT",48.1935593,16.3616098
93,Sofitel Vienna Stephansdom,"Praterstraße 7, 1020 Wien, Österreich, Wien, Wien 1020, AUT",48.212857,16.37986
94,Hotel Ambassador,"Kärntner Straße 22, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2057193,16.3710878
95,Der Wilhelmshof,"Kleine Stadtgutgasse 4, 1020 Wien, Österreich, Wien, Wien 1020, AUT",48.2185837,16.3881339
96,Best Western Hotel Pension Arenberg Wien Zentrum,"Wiesingerstraße 10, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2107358,16.382147
97,Hotel Domizil,"Schulerstraße 14, 1010 Wien, Österreich, Wien, Wien 1010, AUT",48.2080479,16.375612
98,Hotel Nestroy Wien,"Rotensterngasse 7a, 1020 Wien, Österreich, Wien, Wien 1020, AUT",48.2178332,16.3821636
99,Best Western Premier Kaiserhof Wien,"Frankenberggasse 10, 1040 Wien, Österreich, Wien, Wien 1040, AUT",48.1975497,16.3686397
