,Name,Address,Latitude,Longitude
238,Vilana Hotel,"Carrer de Vilana, 7, 08017 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08017, ESP",41.4047934,2.1288527
239,Mercure Barcelona Condor,"Via Augusta, 127, 08006 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08006, ESP",41.3999934,2.1452467
240,NH Sants Barcelona,"Carrer de Numància, 72, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.384591,2.1378107
241,Pestana Arena Barcelona,"Carrer del Consell de Cent, 53, 08014 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08014, ESP",41.376801,2.1460443
242,Petit Palace Boqueria Garden,"Carrer d'en Aroles, 1, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3812223,2.1739622
243,Vincci Maritimo,"Parc de Diagonal-Mar, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4082054,2.2124626
244,Pol Grace Hotel,"Carrer de Guillem Tell, 49, 08006 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08006, ESP",41.4017465,2.1477365
245,Ohla Barcelona,"Via Laietana, 49, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3870479,2.174336
246,H10 Art Gallery 4 Sup,"Carrer d'Enric Granados, 64, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.392018,2.157066
247,Fairmont Rey Juan Carlos I,"Avinguda Diagonal, 661, 08028 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08028, ESP",41.3835246,2.1096141
248,Royal Ramblas,"Carrer la Rambla, 117, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3842838,2.1707092
249,Hotel America Barcelona,"Carrer d'Enric Granados, 58, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3919083,2.1573318
250,Aparthotel Atenea Barcelona,"Carrer de Joan Güell, 209, 08028 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08028, ESP",41.3862689,2.1291786
251,Catalonia Atenas,"Avinguda Meridiana, 151, 08026 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08026, ESP",41.4110056,2.1866009
252,NH Hesperia Barcelona del Mar,"Carrer d'Espronceda, 6, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP",41.4014399,2.2100745
