,Name,Address,Latitude,Longitude
144,Ayre Hotel Caspe,"Carrer de Casp, 103, 08013 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08013, ESP",41.3961021,2.1794688
145,Ilunion Almirante,"Via Laietana, 42, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3860521,2.176157
146,Best Western Premier Hotel Dante,"Carrer de Mallorca, 181, 08036 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08036, ESP",41.3894195,2.1564886
147,Acevi Villarroel,"Carrer de Villarroel, 106, 08011 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08011, ESP",41.3853781,2.1567228
148,Hotel Miramar Barcelona GL,"08038 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08038, ESP",41.3703041,2.17141
149,Majestic Hotel Spa Barcelona GL,"Passeig de Gràcia, 68, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3935179,2.1639813
150,Catalonia Passeig de Gr cia 4 Sup,"Gran Via de les Corts Catalanes, 644, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3901396,2.1696699
151,Eurostars Grand Marina Hotel GL,"Carrer de Barcelona, 08039 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08039, ESP",41.371308,2.181698
152,Pullman Barcelona Skipper,"Avinguda del Litoral, 10, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3860183,2.19473
153,Hotel mbit Barcelona,"Carrer de Roger de Llúria, 17, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3907821,2.1717426
154,Cram,"Carrer d'Aribau, 54, 08011 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08011, ESP",41.3880549,2.1599602
155,Hotel Arts Barcelona,"Carrer de la Marina, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP",41.3865424,2.1969665
156,Melia Barcelona Sarri,"Carrer de Fra Luis de Granada, 2, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.391058,2.141706
157,Hotel SB Diagonal Zero Barcelona 4 Sup,"Plaça de Llevant, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4111652,2.2192012
158,Catalonia Born,"Carrer del Rec Comtal, 14, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3896916,2.1798661
159,Claris Hotel Spa GL,"Carrer de Pau Claris, 150, 08009 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08009, ESP",41.3944848,2.1651078
160,Sansi Diputacio,"Carrer de la Diputació, 232, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3882234,2.1644551
161,Bcn Urban Hotels Gran Rosellon,"Carrer de Rossell, 10, 08035 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08035, ESP",41.4226648,2.1464261
162,Eurostars Monumental,"Carrer del Consell de Cent, 498, 08013 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08013, ESP",41.4006653,2.1787089
163,Hotel Grums Barcelona,"Carrer de Palaudàries, 26, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP",41.3727844,2.1721134
164,Silken Ramblas,"Carrer del Pintor Fortuny, 11, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3830117,2.1700699
165,Aparthotel Arai 4 Superior,"Carrer de n'Arai, 10, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3807517,2.1772425
166,Duquesa Suites Barcelona,"Passeig de Colom, 1, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3810421,2.1814294
167,Sercotel Amister Art Hotel Barcelona,"Avinguda de Roma, 93, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.3844072,2.1514584
168,Room Mate Anna,"Carrer d'Aragó, 271, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3929366,2.1653954
169,Ayre Hotel Rosell n,"Carrer del Rosselló, 390, 08025 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08025, ESP",41.4047382,2.1727127
170,Petit Palace Barcelona,"Carrer de Roger de Llúria, 21, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3909816,2.1714938
171,Zenit Barcelona,"Carrer de Santaló, 8, 08021 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08021, ESP",41.3949199,2.1468594
172,Tryp Barcelona Apolo Hotel,"Carrer de Cabanes, 10, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP",41.3747031,2.1707106
173,AC Hotel Irla a Marriott Lifestyle Hotel,"Carrer de Calvet, 40, 08021 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08021, ESP",41.3948175,2.1434702
174,Hotel Bagu s,"Carrer la Rambla, 105, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3827894,2.1715636
175,Hotel Alimara,"Carrer de Berruguete, 08035 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08035, ESP",41.4337561,2.147327
176,Hotel Derby,"Carrer de Loreto, 19, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP",41.3897735,2.1419762
177,Medinaceli,"Plaça del Duc de Medinaceli, 8, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3781685,2.1786627
178,H10 Casanova,"Gran Via de les Corts Catalanes, 557, 08011 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08011, ESP",41.3842608,2.1609471
179,Arenas Atiram Hotels,"Carrer del Capità Arenas, 20, 08034 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08034, ESP",41.3904305,2.1262314
180,Hotel Pulitzer,"Carrer de Bergara, 6, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.386136,2.1682914
181,Grupotel Gran Via 678,"Gran Via de les Corts Catalanes, 678, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.392344,2.1729157
182,Alexandra Barcelona A DoubleTree by Hilton,"Carrer de Mallorca, 251, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3931918,2.16152
183,Sall s Hotel Pere IV,"Carrer de Pallars, 128, 08018 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08018, ESP",41.3969273,2.192267
184,Onix Liceo,"Carrer Nou de la Rambla, 36, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3780229,2.1730782
185,Hotel Midmost,"Carrer de Gravina, 14, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.3856173,2.1659487
186,Grand Hotel Central,"Via Laietana, 30, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP",41.3849695,2.1776631
187,Eurostars Ramblas,"Carrer la Rambla, 22, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3780983,2.1762005
188,Sixtytwo Hotel,"Passeig de Gràcia, 62, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3930168,2.1646148
189,Le M ridien Barcelona,"08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3837453,2.171014
190,H10 Metropolitan 4 Sup,"Rambla de Catalunya, 9, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3875467,2.1673975
191,Catalonia La Pedrera,"Carrer de Còrsega, 368, 08037 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08037, ESP",41.3986093,2.1625037
192,Hotel Murmuri Barcelona,"Passatge de la Concepció, 17, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3941625,2.1597836
193,Hotel Barcelona Catedral,"Carrer dels Capellans, 4, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.384829,2.1751277
194,Hotel Casa Fuster G L Monumento,"Passeig de Gràcia, 130, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3980162,2.1581229
195,Occidental Atenea Mar Adults Only,"Passeig de Garcia Fària, 39, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4023621,2.2119049
196,Monument Hotel,"Passeig de Gràcia, 75, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3939082,2.1622556
197,Vincci Gala,"Ronda de Sant Pere, 32, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP",41.3895263,2.1747136
198,Ayre Hotel Gran V a,"Gran Via de les Corts Catalanes, 322, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP",41.3732462,2.1474351
199,Catalonia Eixample 1864,"Carrer de Roger de Llúria, 60, 08009 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08009, ESP",41.393599,2.1684151
