,Name,Address,Latitude,Longitude
324,The Victoria,"10 West Temple Sheen, London, SW14 7RT, United Kingdom, London, England SW14 7RT, GBR",51.4611219,-0.2756216
325,Hilton London Euston,"19 Upper Woburn Place, London, WC1H 0, United Kingdom, London, England WC1H 0, GBR",51.5265189,-0.1303689
326,Old Ship Inn Hackney,"299 Mare Street, London, E8 1EJ, United Kingdom, London, England E8 1EJ, GBR",51.5458476,-0.0554113
327,United Lodge Hotel and Apartments,"370 Green Lanes, London, N4 1, United Kingdom, London, England N4 1, GBR",51.5743549,-0.0977567
328,Park Plaza Victoria London,"8 Gillingham Street, London, SW1V 1HJ, United Kingdom, London, England SW1V 1HJ, GBR",51.4942539,-0.1414756
329,St James Hotel Club Mayfair,"SW1A 1LS, London, England, United Kingdom, London, England SW1A 1LS, GBR",51.5061587,-0.1402803
330,Grange Wellington Hotel,"SW1P 2PA, London, England, United Kingdom, London, England SW1P 2PA, GBR",51.4944319,-0.1363756
331,Washington Mayfair Hotel,"4 Curzon Square, London, W1J 7FW, United Kingdom, London, England W1J 7FW, GBR",51.5060237,-0.151078
332,Portobello House,"221 Ladbroke Grove, London, W10 6, United Kingdom, London, England W10 6, GBR",51.5199224,-0.2116636
333,Staybridge Suites London Vauxhall,"London, SE11 5, United Kingdom, London, England SE11 5, GBR",51.4891226,-0.1205639
334,The Chamberlain,"130-135 Minories, London, EC3N 1DD, United Kingdom, London, England EC3N 1DD, GBR",51.5122457,-0.0757326
335,Crowne Plaza London Kings Cross,"51 Calthorpe Street, London, WC1X 0HH, United Kingdom, London, England WC1X 0HH, GBR",51.5263854,-0.1136042
336,Strand Palace Hotel,"369 Strand, London, WC2E 0JF, United Kingdom, London, England WC2E 0JF, GBR",51.5110993,-0.1208673
337,InterContinental London Park Lane,"1 Hamilton Place, London, W1J 7QY, United Kingdom, London, England W1J 7QY, GBR",51.5038632,-0.1504132
338,M by Montcalm Shoreditch London Tech City,"157 City Road, London, EC1V 1AR, United Kingdom, London, England EC1V 1AR, GBR",51.5278465,-0.0889473
339,The Franklin Hotel Starhotels Collezione,"24 Egerton Gardens, London, SW3 2DB, United Kingdom, London, England SW3 2DB, GBR",51.4960283,-0.1686355
340,The Beaufort,"SW3 1PP, London, England, United Kingdom, London, England SW3 1PP, GBR",51.4978466,-0.164156
341,The Marylebone Hotel,"47 Welbeck Street, London, W1G 9, United Kingdom, London, England W1G 9, GBR",51.5180207,-0.1500567
342,The Tophams Hotel,"28 Ebury Street, London, SW1W 0, United Kingdom, London, England SW1W 0, GBR",51.4957436,-0.1477528
343,Grosvenor House Suites by Jumeirah Living,"90 Park Lane, London, W1K 7, United Kingdom, London, England W1K 7, GBR",51.509841,-0.1552193
344,The Piccadilly London West End,"W1D 6EX, London, England, United Kingdom, London, England W1D 6EX, GBR",51.5121957,-0.1318384
345,Radisson Blu Edwardian Bloomsbury Street,"13 Bloomsbury Street, London, WC1B 3, United Kingdom, London, England WC1B 3, GBR",51.517608,-0.1276253
346,The Montcalm Marble Arch,"W1H 7TN, London, England, United Kingdom, London, England W1H 7TN, GBR",51.5150522,-0.159239
347,The Nadler Soho,"10 Carlisle Street, London, W1D 3BR, United Kingdom, London, England W1D 3BR, GBR",51.5147387,-0.1341108
348,Pestana Chelsea Bridge Hotel Spa,"Sopwith Way, London, SW11 8, United Kingdom, London, England SW11 8, GBR",51.4815995,-0.1481053
349,Holiday Inn London Mayfair,"W1J 8DL, London, England, United Kingdom, London, England W1J 8DL, GBR",51.507746,-0.1422993
350,The Cavendish London,"16 Duke Street St James's, London, SW1Y 6DF, United Kingdom, London, England SW1Y 6DF, GBR",51.5077459,-0.1378733
351,Four Seasons Hotel London at Park Lane,"4 Hamilton Place, London, W1J 7BQ, United Kingdom, London, England W1J 7BQ, GBR",51.504439,-0.149911
352,Hotel La Place,"17 Nottingham Place, London, W1U 5LG, United Kingdom, London, England W1U 5LG, GBR",51.5215257,-0.1533039
353,Hilton London Wembley,"6 Lakeside Way, Wembley, HA9 0BU, United Kingdom, Wembley, England HA9 0BU, GBR",51.5576962,-0.2835263
354,Good Hotel London,"Western Gateway, London, E16 1, United Kingdom, London, England E16 1, GBR",51.5084195,0.0253216
355,Rocco Forte Brown s Hotel,"W1S 4BP, London, England, United Kingdom, London, England W1S 4BP, GBR",51.5090558,-0.1421661
