,Name,Address,Latitude,Longitude
132,The Mandeville Hotel,"W1U 2BE, London, England, United Kingdom, London, England W1U 2BE, GBR",51.5165165,-0.1509735
133,Ham Yard Hotel,"W1D 7DP, London, England, United Kingdom, London, England W1D 7DP, GBR",51.511174,-0.1349904
134,The Langham London,"W1B 1JA, London, England, United Kingdom, London, England W1B 1JA, GBR",51.517876,-0.1440647
135,Club Quarters Hotel Trafalgar Square,"17-21 Northumberland Avenue, London, WC2N 5, United Kingdom, London, England WC2N 5, GBR",51.506935,-0.126012
136,St George s Hotel Wembley,"43 Wembley Hill Road, Wembley, HA9 8AU, United Kingdom, Wembley, England HA9 8AU, GBR",51.5553678,-0.2864945
137,The Trafalgar Hilton,"34 Cockspur Street, London, SW1Y 5, United Kingdom, London, England SW1Y 5, GBR",51.507374,-0.129135
138,Caesar Hotel,"37 Queens Gardens, London, W2 3AA, United Kingdom, London, England W2 3AA, GBR",51.5134603,-0.1833081
139,Arbor Hyde Park,"37 Lancaster Gate, London, W2 3, United Kingdom, London, England W2 3, GBR",51.5126488,-0.1803795
140,The Montcalm At Brewery London City,"London, EC1Y 4, United Kingdom, London, England EC1Y 4, GBR",51.5208155,-0.0915319
141,Henry VIII,"21 Craven Hill, London, W2 3, United Kingdom, London, England W2 3, GBR",51.5124655,-0.182274
142,Megaro Hotel,"4-8 Belgrove Street, London, WC1H 8, United Kingdom, London, England WC1H 8, GBR",51.5294411,-0.1233745
143,The Zetter Townhouse Marylebone,"30 Seymour Street, London, W1H 7, United Kingdom, London, England W1H 7, GBR",51.514839,-0.1586656
144,Milestone Hotel Kensington,"1 Kensington Court, London, W8 5DL, United Kingdom, London, England W8 5DL, GBR",51.5020425,-0.1866541
145,Mercure London Kensington Hotel,"162 Cromwell Road, London, SW5 0, United Kingdom, London, England SW5 0, GBR",51.4950098,-0.1906195
146,Intercontinental London The O2,"Blackwall Tunnel, London, SE10 0, United Kingdom, London, England SE10 0, GBR",51.5024348,-0.0002497
147,The Cumberland A Guoman Hotel,"5 Great Cumberland Mews, London, W1H 7DZ, United Kingdom, London, England W1H 7DZ, GBR",51.514879,-0.1606501
148,Simply Rooms Suites,"21 Avonmore Road, London, W14 8RP, United Kingdom, London, England W14 8RP, GBR",51.4944875,-0.2070605
149,Park Grand London Lancaster Gate,"14-16 Craven Hill, London, W2 3, United Kingdom, London, England W2 3, GBR",51.5132069,-0.1807816
150,The Portobello Hotel,"21 Stanley Gardens, London, W11 2, United Kingdom, London, England W11 2, GBR",51.512257,-0.2034244
151,Grange Beauchamp Hotel,"28a Bedford Place, London, WC1B 5, United Kingdom, London, England WC1B 5, GBR",51.5203266,-0.1245891
152,Park Plaza Sherlock Holmes London,"108 Baker Street, London, W1U 6LJ, United Kingdom, London, England W1U 6LJ, GBR",51.5209191,-0.1566567
153,The Cleveland,"44 Cleveland Square, London, W2 6DA, United Kingdom, London, England W2 6DA, GBR",51.5139692,-0.1828202
154,Hotel Xanadu,"26 Bond Street, London, W5 5AA, United Kingdom, London, England W5 5AA, GBR",51.5117907,-0.306071
155,Bentley London,"SW7 4JX, London, England, United Kingdom, London, England SW7 4JX, GBR",51.4928147,-0.1841753
156,London Suites,"228 Mile End Road, London, E1 4LJ, United Kingdom, London, England E1 4LJ, GBR",51.5215508,-0.0469238
157,Mimi s Hotel Soho,"56 Frith Street, London, W1D 3JG, United Kingdom, London, England W1D 3JG, GBR",51.5140329,-0.1320651
158,Sydney House Chelsea,"23 Sydney Street, London, SW3 6PU, United Kingdom, London, England SW3 6PU, GBR",51.4910062,-0.1717691
159,Fifty Four Boutique Hotel,"55 Queen's Gate, London, SW7 5JW, United Kingdom, London, England SW7 5JW, GBR",51.4963008,-0.1796853
160,Doubletree by Hilton London Kensington,"100 Queen's Gate, London, SW7 5AG, United Kingdom, London, England SW7 5AG, GBR",51.4925138,-0.1787917
161,Baglioni Hotel London The Leading Hotels of the World,"58 Kensington Road, London, W8 5, United Kingdom, London, England W8 5, GBR",51.5017224,-0.1846243
162,Karma Sanctum Soho Hotel,"20 Warwick Street, London, W1B 5NF, United Kingdom, London, England W1B 5NF, GBR",51.5116049,-0.1383145
163,Adria Boutique Hotel,"93 Queen's Gate, London, SW7 5AB, United Kingdom, London, England SW7 5AB, GBR",51.4933372,-0.1788931
164,Holiday Inn London Wembley,"10 Empire Way, Wembley, HA9 0QX, United Kingdom, Wembley, England HA9 0QX, GBR",51.5590955,-0.284704
165,Hilton London Canary Wharf,"3 Marsh Wall, London, E14 9, United Kingdom, London, England E14 9, GBR",51.5007324,-0.01655
166,Radisson Blu Edwardian Kenilworth,"Bloomsbury Street, London, WC1B 3, United Kingdom, London, England WC1B 3, GBR",51.5179725,-0.1280495
167,Sofitel London St James,"8 Royal Opera Arcade, London, SW1Y 4, United Kingdom, London, England SW1Y 4, GBR",51.5076044,-0.132266
168,Kingsway Hall Hotel,"66 Great Queen Street, London, WC2B 5BX, United Kingdom, London, England WC2B 5BX, GBR",51.5158643,-0.1200625
169,The Ampersand Hotel,"10 Harrington Road, London, SW7 2, United Kingdom, London, England SW7 2, GBR",51.4943077,-0.1755579
170,Courthouse Hotel Shoreditch,"Old Street, London, EC1V 9, United Kingdom, London, England EC1V 9, GBR",51.5273442,-0.0796152
171,Malmaison London,"3 Charterhouse Mews, London, EC1M 6BB, United Kingdom, London, England EC1M 6BB, GBR",51.520943,-0.1004581
172,Taj 51 Buckingham Gate Suites and Residences,"SW1E 6BS, London, England, United Kingdom, London, England SW1E 6BS, GBR",51.498861,-0.1374897
173,The Bloomsbury Hotel,"WC1B 3NN, London, England, United Kingdom, London, England WC1B 3NN, GBR",51.5171671,-0.1290534
174,DoubleTree By Hilton London Excel,"2 Festoon Way, London, E16 1, United Kingdom, London, England E16 1, GBR",51.507377,0.038657
175,Mayflower Hotel Apartments,"28 Trebovir Road, London, SW5 9, United Kingdom, London, England SW5 9, GBR",51.4916677,-0.1947475
176,The Sumner Hotel,"W1H 7QR, London, England, United Kingdom, London, England W1H 7QR, GBR",51.5152892,-0.160898
177,The Park Grand London Paddington,"3 Queens Gardens, London, W2 3BA, United Kingdom, London, England W2 3BA, GBR",51.5142184,-0.1809032
178,La Suite West Hyde Park,"53 Inverness Terrace, London, W2 3, United Kingdom, London, England W2 3, GBR",51.5126758,-0.1867828
179,Egerton House,"1 Egerton Place, London, SW3 2EF, United Kingdom, London, England SW3 2EF, GBR",51.4968406,-0.1675498
180,W12 Rooms,"52 Uxbridge Road, London, W12 8, United Kingdom, London, England W12 8, GBR",51.5045326,-0.2191174
181,Twenty Nevern Square Hotel,"21 Nevern Square, London, SW5 9PD, United Kingdom, London, England SW5 9PD, GBR",51.4915712,-0.1963192
182,Jumeirah Carlton Tower,"Pont Street, London, SW1X 9, United Kingdom, London, England SW1X 9, GBR",51.4973568,-0.1576728
183,Claridge s,"47 Brook Street, London, W1K 5, United Kingdom, London, England W1K 5, GBR",51.5125035,-0.1477438
184,St George Hotel,"55 Gloucester Place, London, W1U 8JQ, United Kingdom, London, England W1U 8JQ, GBR",51.5182768,-0.1583511
185,DoubleTree by Hilton London Hyde Park,"W2 4RT, London, England, United Kingdom, London, England W2 4RT, GBR",51.5100362,-0.190657
186,The RE London Shoreditch,"433 Hackney Road, London, E2 6, United Kingdom, London, England E2 6, GBR",51.531979,-0.061598
187,Mondrian London,"22 Upper Ground, London, SE1 9AE, United Kingdom, London, England SE1 9AE, GBR",51.5084036,-0.1067988
188,The Laslett,"8 Pembridge Gardens, London, W2 4DU, United Kingdom, London, England W2 4DU, GBR",51.5095259,-0.1967234
189,Shangri La Hotel at The Shard London,"20 Stainer Street, London, SE1 3, United Kingdom, London, England SE1 3, GBR",51.5044972,-0.0855562
190,The Grand at Trafalgar Square,"17-21 Northumberland Avenue, London, WC2N 5, United Kingdom, London, England WC2N 5, GBR",51.506935,-0.126012
191,The Zetter Townhouse Clerkenwell,"EC1V 4JJ, London, England, United Kingdom, London, England EC1V 4JJ, GBR",51.5231564,-0.1035134
192,Dorsett Shepherds Bush,"Shepherd's Bush Green, London, W12 8, United Kingdom, London, England W12 8, GBR",51.5039399,-0.2244232
193,K K Hotel George,"1 Templeton Place, London, SW5 9NB, United Kingdom, London, England SW5 9NB, GBR",51.4918878,-0.1949706
194,Sheraton Grand London Park Lane,"3-5 Piccadilly Place, London, W1J 0DB, United Kingdom, London, England W1J 0DB, GBR",51.5092876,-0.1370062
195,Park Lane Mews Hotel,"Shepherd Street, London, W1J 7, United Kingdom, London, England W1J 7, GBR",51.5059334,-0.1489418
196,Bulgari Hotel London,"London, SW1X 7, United Kingdom, London, England SW1X 7, GBR",51.5015721,-0.1628511
197,Hotel 82 London,"82 Gloucester Place, London, W1U 6HN, United Kingdom, London, England W1U 6HN, GBR",51.5195857,-0.1584803
198,The Royal Horseguards,"1 Whitehall Court, London, WC2N 5, United Kingdom, London, England WC2N 5, GBR",51.5054185,-0.1241499
199,Novotel London West,"W6 8DW, London, England, United Kingdom, London, England W6 8DW, GBR",51.4919588,-0.2200956
