,Name,Address,Latitude,Longitude
151,Ilunion Bel Art,"Carrer de Lepant, 406, 08025 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08025, ESP",41.4101934,2.1695574
152,Hotel 1898,"Carrer la Rambla, 109, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3834673,2.1712016
153,Petit Palace Museum,"Carrer de la Diputació, 250, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3888014,2.1653738
154,Gran Hotel Barcino,"Carrer de Jaume I, 6, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3830582,2.1778267
155,HCC St Moritz,"Carrer de la Diputació, 262, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3908486,2.1680745
156,Hilton Diagonal Mar Barcelona,"Plaça de Willy Brandt, 1, 08019 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08019, ESP",41.4084334,2.2178205
157,Hotel Barcelona Universal,"Avinguda del Paral.lel, 76, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP",41.375237,2.1684058
158,Hotel Vilamar,"Carrer de Vilamarí, 36, 08015 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08015, ESP",41.3766732,2.1524478
159,Hilton Barcelona,"Plaça de Valdívia, 08014 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08014, ESP",41.388682,2.1316368
160,Duquesa de Cardona,"Passeig de Colom, 12, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3798658,2.1805271
161,Hotel Balmes,"Carrer de Mallorca, 216, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3910621,2.1593373
162,Royal Passeig de Gracia,"Passeig de Gràcia, 84, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP",41.3946775,2.162638
163,Ofelias Hotel 4 Sup,"Plaça de Fort Pienc, 5, 08013 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08013, ESP",41.3957584,2.1822402
164,Hotel Serhs Rivoli Rambla,"Carrer la Rambla, 128, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP",41.3843222,2.1712893
165,Eurostars Bcn Design,"Passeig de Gràcia, 29, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP",41.3907208,2.1660732
166,Hotel Well and Come,"Carrer de Girona, 158, 08037 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08037, ESP",41.3991773,2.1656134
